pc11_s_id,pc11_d_id,d_name,year,footprint_m2,volume_m3
24,468,Kachchh,2017,1.2741969950287716E9,6.077168675903416E8
24,469,Banas Kantha,2017,2.2967145201349225E9,5.331546142320668E8
24,470,Patan,2017,4.8626602765693927E8,2.3510315487302366E8
24,471,Mahesana,2017,7.372856556728477E8,4.221723521475661E8
24,472,Sabar Kantha,2017,1.3957331181926353E9,4.8620131016001487E8
24,473,Gandhinagar,2017,4.96315399549008E8,3.342245365681371E8
24,474,Ahmadabad,2017,8.867642053533242E8,1.2207293209936383E9
24,475,Surendranagar,2017,8.492736909877334E8,3.4671708791112375E8
24,476,Rajkot,2017,1.7528563602939255E9,1.0037992303914684E9
24,477,Jamnagar,2017,1.3474881578608222E9,4.852801733420048E8
24,478,Porbandar,2017,3.248221088776387E8,1.1703162249411398E8
24,479,Junagadh,2017,1.404152007533559E9,5.428248247409983E8
24,480,Amreli,2017,8.08775235925586E8,3.8764169665907615E8
24,481,Bhavnagar,2017,1.131173205193991E9,5.473484577136236E8
24,482,Anand,2017,6.493557458286957E8,3.47824310591182E8
24,483,Kheda,2017,8.085622708804842E8,3.337590935671996E8
24,484,Panch Mahals,2017,1.2409260653227139E9,4.088417557905289E8
24,485,Dohad,2017,8.963659299486022E8,2.866585966002485E8
24,486,Vadodara,2017,1.1619969959534543E9,8.116935544290096E8
24,487,Narmada,2017,2.5412679250459173E8,9.64191349539769E7
24,488,Bharuch,2017,4.2212553729444325E8,3.9285341313135153E8
24,489,The Dangs,2017,1.69151606519604E8,5.3325959796987034E7
24,490,Navsari,2017,4.983763992563763E8,2.919866533353374E8
24,491,Valsad,2017,7.874848649520911E8,4.4505760309085625E8
24,492,Surat,2017,7.505405281200444E8,1.1178097933499222E9
24,493,Tapi,2017,4.038805712436427E8,1.792062941801445E8
21,370,Bargarh,2017,3.654351555035653E8,2.0322270002736795E8
21,371,Jharsuguda,2017,2.0415968482378602E8,1.5713784522031766E8
21,372,Sambalpur,2017,4.0915602892765003E8,2.4870777264520532E8
21,373,Debagarh,2017,1.5937425610931757E8,5.228390257058264E7
21,374,Sundargarh,2017,9.01060466650268E8,4.4268638046451455E8
21,375,Kendujhar,2017,8.324803269071423E8,2.681634645345921E8
21,376,Mayurbhanj,2017,1.0640951715942209E9,3.80397425814296E8
21,377,Baleshwar,2017,8.433478604874274E8,3.678827064053912E8
21,378,Bhadrak,2017,4.427112841245672E8,2.0419659940485448E8
21,379,Kendrapara,2017,3.67956054825046E8,1.6923772366847622E8
21,380,Jagatsinghapur,2017,3.5179502632062656E8,1.8257316300580928E8
21,381,Cuttack,2017,5.714663546095511E8,3.8189713746826404E8
21,382,Jajapur,2017,4.8070320296089524E8,2.765459499054065E8
21,383,Dhenkanal,2017,3.5429274300955504E8,1.7145493433019012E8
21,384,Anugul,2017,4.8229334302996707E8,2.5773189968244284E8
21,385,Nayagarh,2017,2.3372635336287913E8,1.1799309722250897E8
21,386,Khordha,2017,4.821061944435125E8,4.391580184873186E8
21,387,Puri,2017,4.45388375834892E8,2.2863688267582715E8
21,388,Ganjam,2017,6.113634521721545E8,4.031648932032274E8
21,389,Gajapati,2017,2.3342897937572378E8,6.94463282164189E7
21,390,Kandhamal,2017,3.7515930865701586E8,9.525775082151823E7
21,391,Baudh,2017,1.5903122592555147E8,5.863094488176017E7
21,392,Subarnapur,2017,1.6324999001261872E8,7.729290695401426E7
21,393,Balangir,2017,4.302748112411304E8,2.1066709726381972E8
21,394,Nuapada,2017,2.312000596971813E8,9.27196399856356E7
21,395,Kalahandi,2017,4.542905521524625E8,2.0473770444071865E8
21,396,Rayagada,2017,2.8297090622239596E8,1.1865943349675816E8
21,397,Nabarangapur,2017,3.889944681209061E8,1.511309888269849E8
21,398,Koraput,2017,3.897118531454618E8,1.7212034040183383E8
21,399,Malkangiri,2017,3.1057173594607085E8,7.816866136524408E7
22,400,Koriya,2017,4.2888332174126846E8,1.3751369548159966E8
22,401,Surguja,2017,1.6828629100516655E9,5.349995039874687E8
22,402,Jashpur,2017,5.794011738317901E8,1.8569507711908042E8
22,403,Raigarh,2017,5.0839259135286474E8,3.2286403517485905E8
22,404,Korba,2017,4.929228789186236E8,2.4688147597002688E8
22,405,Janjgir - Champa,2017,4.626731683771409E8,2.7057089382059395E8
22,406,Bilaspur,2017,9.629218593164176E8,5.239564795357336E8
22,407,Kabeerdham,2017,3.663815052076402E8,1.430395212618697E8
22,408,Rajnandgaon,2017,5.97556279065487E8,3.29399031297557E8
22,409,Durg,2017,9.409167620246016E8,7.585838082510749E8
22,410,Raipur,2017,1.0470678645871861E9,8.37108012307159E8
22,411,Mahasamund,2017,3.439011865633464E8,1.8742223658364913E8
22,412,Dhamtari,2017,2.4901950321774665E8,1.7836806162606505E8
22,413,Uttar Bastar Kanker,2017,4.7801515259787834E8,1.7826099601032105E8
22,414,Bastar,2017,8.53488377035164E8,2.585296102213036E8
22,415,Narayanpur,2017,1.2327845966666669E8,2.345405820657193E7
22,416,Dakshin Bastar Dantewada,2017,4.409061036495979E8,9.159469057663454E7
22,417,Bijapur,2017,2.4050335712304306E8,4.3259744793906145E7
23,418,Sheopur,2017,2.4345180672603402E8,8.3507719220791E7
23,419,Morena,2017,4.715011705566828E8,2.3146636387040374E8
23,420,Bhind,2017,3.7955062707118183E8,1.8152326599985504E8
23,421,Gwalior,2017,3.9648891844859457E8,2.6349775711032686E8
23,422,Datia,2017,2.4582188992807525E8,9.228952933375694E7
23,423,Shivpuri,2017,7.559634340799135E8,2.0008661248123777E8
23,424,Tikamgarh,2017,6.4450974976057E8,2.0297300678347772E8
23,425,Chhatarpur,2017,7.428610956348003E8,2.9390957823002756E8
23,426,Panna,2017,3.669762054757812E8,1.497165347287921E8
23,427,Sagar,2017,7.356753784390012E8,2.7098622745934546E8
23,428,Damoh,2017,4.3380372420680904E8,1.7406642113191852E8
23,429,Satna,2017,8.417627416448107E8,3.4724237286322904E8
23,430,Rewa,2017,9.778429123784391E8,3.509997205921358E8
23,431,Umaria,2017,3.423750944633119E8,1.0629146562739515E8
23,432,Neemuch,2017,3.685222317325674E8,1.5309283972568953E8
23,433,Mandsaur,2017,5.287877571069852E8,2.1531339207966527E8
23,434,Ratlam,2017,5.876984622103554E8,2.1716610344424048E8
23,435,Ujjain,2017,6.356218774747895E8,3.048767995758985E8
23,436,Shajapur,2017,5.453225555718099E8,2.27121410434964E8
23,437,Dewas,2017,5.816870442761066E8,2.6368407005025724E8
23,438,Dhar,2017,8.180748363257046E8,3.319062300907596E8
23,439,Indore,2017,5.50955606753684E8,5.981560743795193E8
23,440,Khargone (West Nimar),2017,6.369914198473039E8,2.4365124306972888E8
23,441,Barwani,2017,6.065304716706265E8,1.4738913562037647E8
23,442,Rajgarh,2017,5.732767662640203E8,2.205634327322674E8
23,443,Vidisha,2017,4.16438051236918E8,1.9732349766655433E8
23,444,Bhopal,2017,4.2596227585254663E8,4.422400603300227E8
23,445,Sehore,2017,5.61718250679385E8,2.4869121365242967E8
23,446,Raisen,2017,4.1576033853842694E8,2.137672029845241E8
23,447,Betul,2017,7.68413419161424E8,2.4690821496318358E8
23,448,Harda,2017,1.8308796758784845E8,1.00934085580286E8
23,449,Hoshangabad,2017,3.7017924151129746E8,1.97648903313892E8
23,450,Katni,2017,4.426931528312539E8,2.021877236251892E8
23,451,Jabalpur,2017,5.1815306082354105E8,4.033643877721784E8
23,452,Narsimhapur,2017,4.091244241829504E8,1.7555789707371697E8
23,453,Dindori,2017,3.839348228592715E8,1.0899769083711968E8
23,454,Mandla,2017,5.262560983940754E8,1.7931073621391442E8
23,455,Chhindwara,2017,1.0582481368947533E9,3.6361882798314726E8
23,456,Seoni,2017,5.606611860512751E8,2.4112544054301044E8
23,457,Balaghat,2017,5.938790634968289E8,3.145030597279179E8
23,458,Guna,2017,4.6865248198349434E8,1.82401629384637E8
23,459,Ashoknagar,2017,2.9845991795821846E8,1.0550602021704774E8
23,460,Shahdol,2017,5.665863228877221E8,1.9693506472522447E8
23,461,Anuppur,2017,4.131352190588274E8,1.624429824148219E8
23,462,Sidhi,2017,6.824870264759381E8,1.875463813882001E8
23,463,Singrauli,2017,9.154345777514015E8,2.585330381046031E8
23,464,Jhabua,2017,5.891774129291897E8,1.314447640304178E8
23,465,Alirajpur,2017,5.291253640505591E8,1.1071317975570811E8
23,466,Khandwa (East Nimar),2017,4.115418551282935E8,1.8301794094524473E8
23,467,Burhanpur,2017,1.9051408825459942E8,9.31369632094587E7
02,023,Chamba,2017,3.5620266078425246E8,1.4804579855594268E8
02,024,Kangra,2017,9.832252011450292E8,4.878335367050565E8
02,025,Lahul & Spiti,2017,1.8496659147366726E8,1.8914381068422824E8
02,026,Kullu,2017,4.2218190569609386E8,2.3291679846381634E8
02,027,Mandi,2017,8.522088023601025E8,3.3977847323929703E8
02,028,Hamirpur,2017,2.997864817337393E8,1.8033223666499114E8
02,029,Una,2017,3.401216991407782E8,1.647774215932754E8
02,030,Bilaspur,2017,3.013418382676662E8,1.2619379260631555E8
02,031,Solan,2017,3.957219864721393E8,2.4774039233688453E8
02,032,Sirmaur,2017,3.942700934948875E8,1.2984593813390765E8
02,033,Shimla,2017,7.902470468130859E8,2.845392614085044E8
02,034,Kinnaur,2017,1.4526821065597808E8,8.829239446800414E7
03,035,Gurdaspur,2017,8.726522036498508E8,5.3316863170864487E8
03,036,Kapurthala,2017,3.583737979226141E8,2.2273715091037488E8
03,037,Jalandhar,2017,7.849983472584977E8,5.878508247023876E8
03,038,Hoshiarpur,2017,7.23747159470504E8,4.5303158463861305E8
03,039,Shahid Bhagat Singh Nagar,2017,3.118616165143382E8,1.9604424614931065E8
03,040,Fatehgarh Sahib,2017,2.774325060346508E8,1.6762942299689496E8
03,041,Ludhiana,2017,1.0704292021882737E9,9.549494772407334E8
03,042,Moga,2017,4.838262283068858E8,2.4436596077025315E8
03,043,Firozpur,2017,9.468148617709866E8,4.069877592445763E8
03,044,Muktsar,2017,4.349924728157934E8,1.903346674350664E8
03,045,Faridkot,2017,2.8327813794664526E8,1.4752217195215756E8
03,046,Bathinda,2017,6.797648860221661E8,3.6952269891100746E8
03,047,Mansa,2017,3.942206900966299E8,1.8965385383358952E8
03,048,Patiala,2017,6.943978046428384E8,4.475108050667164E8
03,049,Amritsar,2017,6.605508078863549E8,4.985758800410846E8
03,050,Tarn Taran,2017,5.280508347635761E8,2.2785351490949923E8
03,051,Rupnagar,2017,3.012772195804151E8,1.9577661137405577E8
03,052,Sahibzada Ajit Singh Nagar,2017,3.309669265130017E8,3.5533203309154755E8
03,053,Sangrur,2017,7.971787050347464E8,4.173105447232869E8
03,054,Barnala,2017,2.9817610068309206E8,1.5683091948646322E8
04,055,Chandigarh,2017,7.966797722377451E7,1.579914358936503E8
05,056,Uttarkashi,2017,2.3567177621343443E8,9.001122522014292E7
05,057,Chamoli,2017,3.3695241501002234E8,2.5498274726417366E8
05,058,Rudraprayag,2017,1.3962548628928846E8,5.485006535024924E7
05,059,Tehri Garhwal,2017,3.5970770919870174E8,1.1771103750921595E8
05,060,Dehradun,2017,5.0494667957728237E8,4.308286826682318E8
05,061,Garhwal,2017,3.727110140526349E8,1.682505211440195E8
05,062,Pithoragarh,2017,3.3735704664221036E8,1.4944587320319805E8
05,063,Bageshwar,2017,1.912808139629749E8,8.74933088372839E7
05,064,Almora,2017,3.55516550260884E8,1.290766147521622E8
05,065,Champawat,2017,1.5737325358630514E8,5.1036838426816225E7
05,066,Nainital,2017,4.3231999850214845E8,1.9873857303058556E8
05,067,Udham Singh Nagar,2017,4.87252054534735E8,3.563879176570416E8
05,068,Hardwar,2017,3.0932135445746785E8,3.695580549512141E8
06,069,Panchkula,2017,1.6475469417458642E8,1.480363373493192E8
06,070,Ambala,2017,3.426981789790977E8,2.5460334754327384E8
06,071,Yamunanagar,2017,3.3878039059490275E8,2.5777997966549495E8
06,072,Kurukshetra,2017,3.9980202029770225E8,2.1949008609210554E8
06,073,Kaithal,2017,4.621135164731312E8,2.1233046804157862E8
06,074,Karnal,2017,5.526324624776156E8,3.3265066332582766E8
06,075,Panipat,2017,3.153066875019684E8,2.9099469144040763E8
06,076,Sonipat,2017,4.2002726877437955E8,3.591322676302937E8
06,077,Jind,2017,4.942552052759038E8,2.6270064345038086E8
06,078,Fatehabad,2017,5.3236776002837396E8,2.1025029424561757E8
06,079,Sirsa,2017,7.207711375919157E8,3.146175538984434E8
06,080,Hisar,2017,8.556926648643843E8,4.325674526765709E8
06,081,Bhiwani,2017,7.539407334210708E8,3.8623285081454295E8
06,082,Rohtak,2017,2.5722712529590994E8,2.3242542821390456E8
06,083,Jhajjar,2017,3.17692784579473E8,2.3689611146692893E8
06,084,Mahendragarh,2017,3.986229444653493E8,2.0658687672754693E8
06,085,Rewari,2017,3.519733853559475E8,2.3836647717589298E8
06,086,Gurgaon,2017,4.5185588691599655E8,6.85093341252729E8
06,087,Mewat,2017,2.8678229422015166E8,1.4739381275777864E8
06,088,Faridabad,2017,2.883119746309589E8,4.390471297535759E8
06,089,Palwal,2017,3.042759609657897E8,1.9296019660871232E8
07,090,North West,2017,2.251179987265625E8,5.47053683786896E8
07,091,North,2017,4.192859653194316E7,1.4117691007675353E8
07,092,North East,2017,3.958306597300477E7,1.8012458555422422E8
07,093,East,2017,5.396876063676855E7,2.2656138167952108E8
07,094,New Delhi,2017,2.665512234775965E7,5.490734648805045E7
07,095,Central,2017,1.3577826592888327E7,5.795141079355448E7
07,096,West,2017,1.0570736312975256E8,3.718735261981789E8
07,097,South West,2017,1.9799937575195697E8,3.898066454937469E8
07,098,South,2017,1.7198188145279562E8,4.4839753980836374E8
08,099,Ganganagar,2017,1.0104742842958564E9,4.3385419333205026E8
08,100,Hanumangarh,2017,1.0875243993316634E9,3.8392680605722606E8
08,101,Bikaner,2017,2.414848725051941E9,4.447809594448723E8
08,102,Churu,2017,1.9410834584490805E9,3.7809443820167136E8
08,103,Jhunjhunun,2017,1.3728106323824563E9,5.2702199938606215E8
08,104,Alwar,2017,1.554200533565433E9,6.944494739575204E8
08,105,Bharatpur,2017,6.948196806282208E8,3.4532049769721335E8
08,106,Dhaulpur,2017,3.0729165413689107E8,1.528484755612312E8
08,107,Karauli,2017,5.2147467291837084E8,2.1046116753140736E8
08,108,Sawai Madhopur,2017,5.787857971823072E8,2.0621198901368794E8
08,109,Dausa,2017,7.698367868402498E8,2.6400597468151876E8
08,110,Jaipur,2017,2.4711470413564873E9,1.61767873693091E9
08,111,Sikar,2017,1.759647449386772E9,6.198562696843225E8
08,112,Nagaur,2017,2.690539149928275E9,5.67872227882663E8
08,113,Jodhpur,2017,3.2833828356787114E9,7.027734345859898E8
08,114,Jaisalmer,2017,1.0986607559710739E9,1.4062264750240794E8
08,115,Barmer,2017,3.841996780309344E9,4.2404412964058185E8
08,116,Jalor,2017,1.4391677658111293E9,3.324055957076025E8
08,117,Sirohi,2017,6.254229530536035E8,2.0455560136747807E8
08,118,Pali,2017,1.0952135132911458E9,4.4277263423542416E8
08,119,Ajmer,2017,1.1091982942812998E9,4.9893937167721725E8
