pc11_s_id,pc11_d_id,d_name,year,footprint_m2,volume_m3
24,468,Kachchh,2022,1.3915619102872853E9,5.973234430589429E8
24,469,Banas Kantha,2022,2.581814436645664E9,5.1692063840159285E8
24,470,Patan,2022,5.482978572553883E8,2.07647215996549E8
24,471,Mahesana,2022,8.107425391606888E8,4.37857236577565E8
24,472,Sabar Kantha,2022,1.4614866430010726E9,5.058299305936522E8
24,473,Gandhinagar,2022,5.538759670995021E8,3.6742823305775404E8
24,474,Ahmadabad,2022,1.0070978854357383E9,1.368938755750318E9
24,475,Surendranagar,2022,8.974232152671026E8,3.058794744439551E8
24,476,Rajkot,2022,1.8550187423858762E9,1.1754426509939024E9
24,477,Jamnagar,2022,1.3857816595501873E9,4.4415138045194453E8
24,478,Porbandar,2022,3.346973351100681E8,1.0534066110125482E8
24,479,Junagadh,2022,1.4720500496974452E9,5.276727304728629E8
24,480,Amreli,2022,8.089017293966527E8,3.159454207206934E8
24,481,Bhavnagar,2022,1.2158844164634995E9,4.997489574650131E8
24,482,Anand,2022,7.091069104666015E8,3.471337505532525E8
24,483,Kheda,2022,8.850350931414331E8,3.432140273649113E8
24,484,Panch Mahals,2022,1.2718123081709256E9,4.270175264819306E8
24,485,Dohad,2022,9.211835073502833E8,2.6165634520518032E8
24,486,Vadodara,2022,1.245163496957085E9,8.380466960252641E8
24,487,Narmada,2022,2.6343702887731695E8,9.0113264483812E7
24,488,Bharuch,2022,4.724425670937041E8,4.357419707455793E8
24,489,The Dangs,2022,1.5654165544771367E8,4.686154167325045E7
24,490,Navsari,2022,5.3636911703889775E8,2.922778549639407E8
24,491,Valsad,2022,8.399809200569353E8,4.99542216204721E8
24,492,Surat,2022,8.052723799759574E8,1.184049004021793E9
24,493,Tapi,2022,4.162600687939262E8,1.6786391520072272E8
21,370,Bargarh,2022,4.2279794273930395E8,2.0373285630623728E8
21,371,Jharsuguda,2022,2.2178640289061353E8,1.415561473280726E8
21,372,Sambalpur,2022,4.441473471657168E8,2.3691573824367326E8
21,373,Debagarh,2022,1.720481808986481E8,5.454466076528451E7
21,374,Sundargarh,2022,9.644298905718061E8,4.224928413533329E8
21,375,Kendujhar,2022,9.241526809151961E8,3.1568327629023844E8
21,376,Mayurbhanj,2022,1.2049792383160727E9,4.163941181925621E8
21,377,Baleshwar,2022,9.336582894515665E8,3.5878966670641345E8
21,378,Bhadrak,2022,5.0677810750641096E8,1.7089138223050553E8
21,379,Kendrapara,2022,4.1405817023586476E8,1.4182678627401602E8
21,380,Jagatsinghapur,2022,3.840887519172986E8,1.622268286338909E8
21,381,Cuttack,2022,6.398573505653875E8,3.6747339856859356E8
21,382,Jajapur,2022,5.437275637558784E8,2.726673777196562E8
21,383,Dhenkanal,2022,4.0785277548090154E8,2.0723755394272605E8
21,384,Anugul,2022,5.457807121984069E8,2.804984574080119E8
21,385,Nayagarh,2022,2.746109886238626E8,1.225640569121606E8
21,386,Khordha,2022,5.537849586475528E8,4.660725305773266E8
21,387,Puri,2022,5.0283789458822E8,2.156313485893953E8
21,388,Ganjam,2022,6.975405850238166E8,4.0571318780387133E8
21,389,Gajapati,2022,2.817319982822189E8,6.891234505540536E7
21,390,Kandhamal,2022,4.172260661213925E8,9.620319958104856E7
21,391,Baudh,2022,1.7545014854478785E8,5.5082965721402094E7
21,392,Subarnapur,2022,1.9064897947924712E8,7.407409651820639E7
21,393,Balangir,2022,5.216664620778109E8,2.2217174827860308E8
21,394,Nuapada,2022,2.708518651769493E8,9.81770484891908E7
21,395,Kalahandi,2022,5.239887570778952E8,2.0875073004272118E8
21,396,Rayagada,2022,3.364364132742149E8,1.146652165975473E8
21,397,Nabarangapur,2022,4.379007325305875E8,1.6073804618790475E8
21,398,Koraput,2022,4.48313356714411E8,1.760303439126214E8
21,399,Malkangiri,2022,3.2396967219829965E8,7.941304332866983E7
22,400,Koriya,2022,4.675947081555416E8,1.2080618626776473E8
22,401,Surguja,2022,1.8566617754960017E9,5.430049638034523E8
22,402,Jashpur,2022,6.07236784354435E8,1.8388870359369084E8
22,403,Raigarh,2022,5.677911440709176E8,3.3922269188959396E8
22,404,Korba,2022,5.395359015803883E8,2.2959517522566244E8
22,405,Janjgir - Champa,2022,5.2571398344961315E8,2.7812146420105696E8
22,406,Bilaspur,2022,1.0280511874155908E9,4.346422544843296E8
22,407,Kabeerdham,2022,3.6320243556311655E8,1.3019939768256634E8
22,408,Rajnandgaon,2022,6.089299969978211E8,2.895623166903807E8
22,409,Durg,2022,9.438286486528913E8,6.284629466831819E8
22,410,Raipur,2022,1.1978322426288066E9,7.834610497172116E8
22,411,Mahasamund,2022,3.9184424797702986E8,1.8181343739594963E8
22,412,Dhamtari,2022,2.722363468415288E8,1.5308359049277765E8
22,413,Uttar Bastar Kanker,2022,4.859036803044424E8,1.5170642066348538E8
22,414,Bastar,2022,9.54177702349215E8,2.6597271910591587E8
22,415,Narayanpur,2022,1.3123416988124235E8,2.3072064317290217E7
22,416,Dakshin Bastar Dantewada,2022,4.7285498763754237E8,9.380049599350977E7
22,417,Bijapur,2022,2.428869475422028E8,4.096394862437368E7
23,418,Sheopur,2022,2.4854595680515468E8,7.92094921004594E7
23,419,Morena,2022,4.8758058737272125E8,2.2949422450963768E8
23,420,Bhind,2022,3.9838556940179616E8,1.8157019066807222E8
23,421,Gwalior,2022,4.216718256222311E8,2.901434222167508E8
23,422,Datia,2022,2.5789059770739508E8,9.221510461371529E7
23,423,Shivpuri,2022,7.821335926585745E8,1.976412224564368E8
23,424,Tikamgarh,2022,6.786343338091222E8,1.9865092985356233E8
23,425,Chhatarpur,2022,7.723865278316598E8,2.5355676782264465E8
23,426,Panna,2022,3.9612538728374684E8,1.3562588790286744E8
23,427,Sagar,2022,7.874973922484031E8,2.8800161401789165E8
23,428,Damoh,2022,4.269549962643498E8,1.3794453195081714E8
23,429,Satna,2022,8.900323083926469E8,3.4461911229465574E8
23,430,Rewa,2022,1.0602640692331649E9,3.597447153886503E8
23,431,Umaria,2022,3.645161587969249E8,1.012837566768606E8
23,432,Neemuch,2022,3.6572912852594966E8,1.5010275993259403E8
23,433,Mandsaur,2022,5.626921717447839E8,2.346919928369789E8
23,434,Ratlam,2022,6.385911408188266E8,2.1993164495050648E8
23,435,Ujjain,2022,6.589366774867188E8,3.216656790610554E8
23,436,Shajapur,2022,5.951629621916628E8,2.4420247669447064E8
23,437,Dewas,2022,5.932391022392845E8,2.5831185167901987E8
23,438,Dhar,2022,8.797295822048829E8,3.5481881082237476E8
23,439,Indore,2022,6.090822432129288E8,6.472983862355194E8
23,440,Khargone (West Nimar),2022,6.628806066447802E8,2.5604671729879746E8
23,441,Barwani,2022,6.432451462597923E8,1.5023177411139706E8
23,442,Rajgarh,2022,6.071984624981272E8,2.399551282148079E8
23,443,Vidisha,2022,4.759548918306717E8,1.9098612573118883E8
23,444,Bhopal,2022,4.797549695082873E8,4.416865456482859E8
23,445,Sehore,2022,6.092050869347925E8,2.3570065314487E8
23,446,Raisen,2022,4.700775172063266E8,2.2706887132846078E8
23,447,Betul,2022,8.06993319425896E8,2.205698553849165E8
23,448,Harda,2022,1.9177451981759343E8,7.853565215741508E7
23,449,Hoshangabad,2022,4.0979635105762875E8,1.9161413880722624E8
23,450,Katni,2022,4.7717463227515304E8,1.9392782968620306E8
23,451,Jabalpur,2022,5.601297457307484E8,3.8829629676769537E8
23,452,Narsimhapur,2022,4.2158692254591745E8,1.705118089596654E8
23,453,Dindori,2022,4.0259704704891235E8,1.0497040536396728E8
23,454,Mandla,2022,5.455157347854012E8,1.7090028990944093E8
23,455,Chhindwara,2022,1.0790554134648821E9,3.124874001565043E8
23,456,Seoni,2022,5.761934418267808E8,2.3071248003441083E8
23,457,Balaghat,2022,6.322098597681143E8,2.9906556743644905E8
23,458,Guna,2022,4.8766934055191493E8,1.7422892530155486E8
23,459,Ashoknagar,2022,3.3106516662982917E8,9.963248984296377E7
23,460,Shahdol,2022,5.977695653860028E8,1.8588069159762317E8
23,461,Anuppur,2022,4.2869357157988274E8,1.3333200652682973E8
23,462,Sidhi,2022,7.017147171495938E8,1.64497199447728E8
23,463,Singrauli,2022,9.698046569167091E8,2.3121442792493412E8
23,464,Jhabua,2022,6.503429091190141E8,1.2434541603357086E8
23,465,Alirajpur,2022,5.842880507958103E8,9.237469864710754E7
23,466,Khandwa (East Nimar),2022,4.055539900500076E8,1.5251324557596147E8
23,467,Burhanpur,2022,1.8966893546365657E8,7.709528446472992E7
02,023,Chamba,2022,3.7831058506462544E8,1.569679732992235E8
02,024,Kangra,2022,1.0474251495653569E9,5.144959608251585E8
02,025,Lahul & Spiti,2022,6.84250049219248E7,2.6718984817938957E7
02,026,Kullu,2022,4.20775941019493E8,1.5928583303315634E8
02,027,Mandi,2022,9.050019094561085E8,3.627456761282604E8
02,028,Hamirpur,2022,3.151212422422143E8,1.9375528142295474E8
02,029,Una,2022,3.671731150678079E8,1.695522604049057E8
02,030,Bilaspur,2022,3.1740731911240804E8,1.3341522549517909E8
02,031,Solan,2022,4.304723221735217E8,2.8301481397449315E8
02,032,Sirmaur,2022,4.3699592801726794E8,1.5796470656696463E8
02,033,Shimla,2022,8.917485428495593E8,3.099615012950912E8
02,034,Kinnaur,2022,1.1527277921495481E8,4.1017078077400535E7
03,035,Gurdaspur,2022,9.260059532897059E8,5.402721653941476E8
03,036,Kapurthala,2022,3.4992938279484534E8,2.4407738677078122E8
03,037,Jalandhar,2022,7.671102635350032E8,6.420538750349928E8
03,038,Hoshiarpur,2022,7.57871356468363E8,4.8161972763976735E8
03,039,Shahid Bhagat Singh Nagar,2022,3.050813743717372E8,1.99195088425451E8
03,040,Fatehgarh Sahib,2022,2.567656004067019E8,1.752210141485187E8
03,041,Ludhiana,2022,1.0445868849889132E9,1.0770676698985023E9
03,042,Moga,2022,4.8018575898107E8,2.4492389434165874E8
03,043,Firozpur,2022,9.861269357311888E8,4.180407059424197E8
03,044,Muktsar,2022,4.3005789008026963E8,1.9998105548330477E8
03,045,Faridkot,2022,2.891342025700828E8,1.501681835291118E8
03,046,Bathinda,2022,7.127295632786227E8,3.791008334394725E8
03,047,Mansa,2022,3.876341892380284E8,1.7889997302015802E8
03,048,Patiala,2022,6.838310347839267E8,4.85457845678035E8
03,049,Amritsar,2022,6.640968397069968E8,5.48062226728113E8
03,050,Tarn Taran,2022,5.322783992520795E8,2.3264283004832238E8
03,051,Rupnagar,2022,3.097373129756434E8,1.9723605732448122E8
03,052,Sahibzada Ajit Singh Nagar,2022,3.7708550431551015E8,4.619212541040888E8
03,053,Sangrur,2022,7.545959484279909E8,4.288801400385452E8
03,054,Barnala,2022,2.9307933351202124E8,1.53491559251257E8
04,055,Chandigarh,2022,8.279022007583104E7,1.6857395494576377E8
05,056,Uttarkashi,2022,2.4445271599331728E8,8.456455601112E7
05,057,Chamoli,2022,2.83076315466908E8,9.597333697888015E7
05,058,Rudraprayag,2022,1.4860283271102557E8,5.577083304448155E7
05,059,Tehri Garhwal,2022,3.9246232906742126E8,1.3869293353784853E8
05,060,Dehradun,2022,5.664327511119753E8,5.562829205024568E8
05,061,Garhwal,2022,3.9841890434750307E8,1.6596761806320658E8
05,062,Pithoragarh,2022,3.222789500846125E8,9.971154898887487E7
05,063,Bageshwar,2022,1.9393615336312813E8,5.309839174246688E7
05,064,Almora,2022,3.782478481262715E8,1.2431273595886986E8
05,065,Champawat,2022,1.69844027098426E8,4.8145006288887925E7
05,066,Nainital,2022,4.610412000731464E8,2.082920032490051E8
05,067,Udham Singh Nagar,2022,5.462201502626686E8,3.8755185626438904E8
05,068,Hardwar,2022,3.732591536427925E8,4.4579886369391334E8
06,069,Panchkula,2022,1.8405874628161383E8,1.7671888138094747E8
06,070,Ambala,2022,3.7706001131043965E8,2.9959652894719565E8
06,071,Yamunanagar,2022,3.8498228750104165E8,3.10865180260697E8
06,072,Kurukshetra,2022,4.175483634489239E8,2.4289658280351514E8
