pc11_s_id,pc11_d_id,d_name,year,footprint_m2,volume_m3,mean_height_m
8,120,Tonk,2016,6.336352141653225e8,2.705393015790709e8,0.4269638043009462
8,120,Tonk,2017,6.701921983592334e8,2.512165264557481e8,0.37484251095547994
8,120,Tonk,2018,6.607369054972237e8,2.89500802213534e8,0.43814837616142577
8,120,Tonk,2019,6.623309875548255e8,3.0659432038745224e8,0.4629019721987164
8,120,Tonk,2020,6.906987746084902e8,3.092677290526226e8,0.4477606453376514
8,120,Tonk,2021,7.006287685994141e8,3.2327717178722984e8,0.4614100737448653
8,120,Tonk,2022,6.701631259795462e8,2.462992278607476e8,0.36752130684711054
8,120,Tonk,2023,6.978168514655522e8,2.5393193513295808e8,0.3638948165262149
8,121,Bundi,2016,5.782587222551585e8,2.140345221204697e8,0.3701362623390335
8,121,Bundi,2017,6.015626076882085e8,1.8705019045448434e8,0.31094052067716443
8,121,Bundi,2018,5.96191745679856e8,2.2077105970986414e8,0.3703021071821651
8,121,Bundi,2019,5.894345277690294e8,2.31729552084961e8,0.3931387476774426
8,121,Bundi,2020,6.265152393827859e8,2.3918321417015e8,0.381767591807954
8,121,Bundi,2021,6.258234122368604e8,2.5465854753153425e8,0.40691757858868915
8,121,Bundi,2022,5.979285427983723e8,1.9289806706044385e8,0.32261056840949487
8,121,Bundi,2023,6.247428330677927e8,1.9740086943568474e8,0.3159714029312669
8,122,Bhilwara,2016,1.1329851450035121e9,4.8673420168316376e8,0.42960333931090944
8,122,Bhilwara,2017,1.2047479061933746e9,4.8169611042111355e8,0.399831456809186
8,122,Bhilwara,2018,1.1704493338920186e9,5.647117603747656e8,0.48247433188497496
8,122,Bhilwara,2019,1.1673734693082259e9,5.880738309915023e8,0.5037580915214641
8,122,Bhilwara,2020,1.207373575116456e9,6.13883687828266e8,0.5084455221483992
8,122,Bhilwara,2021,1.2573658212715337e9,6.301408619500668e8,0.50115952834858
8,122,Bhilwara,2022,1.2263104768733914e9,4.795828592756797e8,0.3910778455537843
8,122,Bhilwara,2023,1.2932151739140549e9,5.533238755064737e8,0.42786682886791333
8,123,Rajsamand,2016,6.649880643522096e8,2.687811582139085e8,0.4041894473335225
8,123,Rajsamand,2017,6.844816026196e8,2.4428060806241345e8,0.35688411073068993
8,123,Rajsamand,2018,6.837310985259573e8,2.8670702731524074e8,0.41932717106673495
8,123,Rajsamand,2019,6.938182691584866e8,3.077456206608252e8,0.44355364270543285
8,123,Rajsamand,2020,6.948074427456112e8,3.137128072803511e8,0.4515104300562455
8,123,Rajsamand,2021,7.356604152461741e8,3.196265975218927e8,0.434475732141896
8,123,Rajsamand,2022,7.187965232275196e8,2.609514441199466e8,0.3630393799739457
8,123,Rajsamand,2023,7.663390823219364e8,2.904214485370516e8,0.37897251391264236
8,124,Dungarpur,2016,9.909108641644571e8,3.012937106235858e8,0.30405732898855514
8,124,Dungarpur,2017,1.0201445239635723e9,2.589610286399395e8,0.253847393733779
8,124,Dungarpur,2018,1.0366175604227365e9,3.132814292954941e8,0.30221505139054056
8,124,Dungarpur,2019,1.0452537546333565e9,3.265541736837127e8,0.31241616902706854
8,124,Dungarpur,2020,1.0558286979848803e9,3.295700131630522e8,0.31214345072459065
8,124,Dungarpur,2021,1.08578994429542e9,3.3843000211715055e8,0.3116901237621621
8,124,Dungarpur,2022,1.0627981956962011e9,2.711963573223431e8,0.2551720151770601
8,124,Dungarpur,2023,1.0969207028835323e9,2.769911611670083e8,0.2525170328528464
8,125,Banswara,2016,1.0408658945744447e9,2.891540825335797e8,0.27780147667514804
8,125,Banswara,2017,1.0897745719524434e9,2.9886044147470343e8,0.27424060825649854
8,125,Banswara,2018,1.105517232222974e9,3.4564710279068714e8,0.3126564586385143
8,125,Banswara,2019,1.12219781730391e9,3.582854572467699e8,0.3192712120110462
8,125,Banswara,2020,1.1601657805356696e9,3.7256575982475245e8,0.321131484892385
8,125,Banswara,2021,1.1738904350031903e9,3.7982505713505465e8,0.3235609097828814
8,125,Banswara,2022,1.1143827727666512e9,2.601413743955266e8,0.23343987429891785
8,125,Banswara,2023,1.1606941301803882e9,2.730494976432965e8,0.23524672912825081
8,126,Chittaurgarh,2016,7.088385247603018e8,3.5853171667995673e8,0.5058016800105447
8,126,Chittaurgarh,2017,7.663067599199291e8,3.744891089165686e8,0.48869346912155476
8,126,Chittaurgarh,2018,7.459419358243374e8,4.164539477286751e8,0.5582927138537312
8,126,Chittaurgarh,2019,7.732410854884573e8,4.3864289149096864e8,0.5672783039120036
8,126,Chittaurgarh,2020,7.925694317907244e8,4.523968539196794e8,0.5707977569833067
8,126,Chittaurgarh,2021,8.398506293239274e8,4.716731813550583e8,0.5616155598225261
8,126,Chittaurgarh,2022,7.721978891529411e8,3.566013948205718e8,0.46180053044659836
8,126,Chittaurgarh,2023,8.32900835690338e8,3.895914522707776e8,0.4677525049520094
8,127,Kota,2016,4.370513876696308e8,3.825998240565939e8,0.8754115302015764
8,127,Kota,2017,4.614538351023589e8,3.477876663579726e8,0.753678136147307
8,127,Kota,2018,4.6738066186246186e8,3.7645061146107733e8,0.8054475552346603
8,127,Kota,2019,4.739647980463006e8,4.0807693443046606e8,0.8609857443265267
8,127,Kota,2020,4.8912082560617334e8,4.1136035029924417e8,0.8410199050294788
8,127,Kota,2021,4.884397420804994e8,4.2185096270551383e8,0.863670431297519
8,127,Kota,2022,4.800435813674593e8,3.527441205399647e8,0.734816867116799
8,127,Kota,2023,4.9452690069946384e8,3.820439665519209e8,0.7725443570644065
8,128,Baran,2016,4.018850879112094e8,2.162617659378421e8,0.53811841355413
8,128,Baran,2017,4.16430792993524e8,1.8972099318373582e8,0.45558829072154183
8,128,Baran,2018,4.130908099973959e8,2.222646247504593e8,0.5380526977878314
8,128,Baran,2019,4.2608282216582036e8,2.4285652089299533e8,0.5699749162816095
8,128,Baran,2020,4.365899219941599e8,2.4352431571458173e8,0.557787304393708
8,128,Baran,2021,4.426343044245865e8,2.5633486415685818e8,0.5791120606661679
8,128,Baran,2022,4.237418440800398e8,1.9979966870470864e8,0.4715127181703794
8,128,Baran,2023,4.439834265645298e8,2.0780291973373854e8,0.46804206486193217
8,129,Jhalawar,2016,5.014011314714652e8,2.230907748716987e8,0.44493472564968645
8,129,Jhalawar,2017,5.310199056458715e8,1.9344028153372526e8,0.3642806596834572
8,129,Jhalawar,2018,5.571370554022939e8,2.367946222635594e8,0.42502041457747997
8,129,Jhalawar,2019,5.755817511982422e8,2.6087721328844145e8,0.45324093883336125
8,129,Jhalawar,2020,6.242939069091873e8,2.6531385699834907e8,0.42498229449633707
8,129,Jhalawar,2021,6.065756346275814e8,2.785959106565139e8,0.4592929467527379
8,129,Jhalawar,2022,5.670520615342255e8,2.163260972227443e8,0.38149247996286056
8,129,Jhalawar,2023,6.241482295699027e8,2.346036395728021e8,0.37587808225374003
8,130,Udaipur,2016,1.9063617059123623e9,6.662574731005933e8,0.3494916368883576
8,130,Udaipur,2017,1.9798281616327472e9,6.064558768052295e8,0.3063174312588273
8,130,Udaipur,2018,2.020019209174762e9,6.990609117961138e8,0.3460664673984467
