pc11_s_id,pc11_d_id,d_name,year,footprint_m2,volume_m3
24,468,Kachchh,2019,1.3767821735968554E9,6.812388851584098E8
24,469,Banas Kantha,2019,2.466979855272867E9,6.322321933728664E8
24,470,Patan,2019,5.147100625200828E8,2.7184911732592607E8
24,471,Mahesana,2019,7.864086210553235E8,4.9888505179275495E8
24,472,Sabar Kantha,2019,1.4618413426443396E9,6.0133055237901E8
24,473,Gandhinagar,2019,5.2860301851945466E8,3.839095713166968E8
24,474,Ahmadabad,2019,9.601354077239201E8,1.3685478104340796E9
24,475,Surendranagar,2019,9.18402622476819E8,4.0631141883271945E8
24,476,Rajkot,2019,1.8740171434126756E9,1.2307686396886044E9
24,477,Jamnagar,2019,1.4275048832556417E9,5.488539752304641E8
24,478,Porbandar,2019,3.462087153017349E8,1.419516160313153E8
24,479,Junagadh,2019,1.4803870580624738E9,6.673250000934201E8
24,480,Amreli,2019,8.24120241488913E8,4.363251585216635E8
24,481,Bhavnagar,2019,1.2001742778695085E9,6.213397802343214E8
24,482,Anand,2019,6.820256215492113E8,3.741184859253017E8
24,483,Kheda,2019,8.590501863935204E8,3.7789858843177754E8
24,484,Panch Mahals,2019,1.2673455029140124E9,5.129549971557991E8
24,485,Dohad,2019,9.141477716332686E8,3.35756856097965E8
24,486,Vadodara,2019,1.222979279946101E9,9.238447608758744E8
24,487,Narmada,2019,2.7075532619261265E8,1.1714335766124752E8
24,488,Bharuch,2019,4.5108696434001225E8,4.5437904593363374E8
24,489,The Dangs,2019,1.9115920667499232E8,6.6781806868808076E7
24,490,Navsari,2019,5.254354797350606E8,3.387947537585268E8
24,491,Valsad,2019,8.282833100689837E8,5.346249421753926E8
24,492,Surat,2019,8.057233684648746E8,1.2634938286119587E9
24,493,Tapi,2019,4.235183646133732E8,2.19332621153855E8
21,370,Bargarh,2019,4.3612887295811504E8,2.514612113437011E8
21,371,Jharsuguda,2019,2.1823751506289443E8,1.7322481230872244E8
21,372,Sambalpur,2019,4.436317919090801E8,2.832365944089274E8
21,373,Debagarh,2019,1.7149753302636725E8,6.768381660790046E7
21,374,Sundargarh,2019,9.585948567641546E8,5.0735318699979144E8
21,375,Kendujhar,2019,8.953795732697226E8,3.307925340859355E8
21,376,Mayurbhanj,2019,1.1677060102917855E9,4.383462442336003E8
21,377,Baleshwar,2019,9.0188016805836E8,3.966188293056189E8
21,378,Bhadrak,2019,4.94209751783069E8,2.2226532298728424E8
21,379,Kendrapara,2019,4.1046051519874007E8,1.9076998488807866E8
21,380,Jagatsinghapur,2019,3.8657066467466295E8,2.012944791159372E8
21,381,Cuttack,2019,6.204001936748315E8,4.574777996249211E8
21,382,Jajapur,2019,5.213673990206725E8,3.0755692811583805E8
21,383,Dhenkanal,2019,3.8436867020421654E8,2.185441390104048E8
21,384,Anugul,2019,5.1808306564541596E8,2.994534566631398E8
21,385,Nayagarh,2019,2.6833158482316938E8,1.472888599444495E8
21,386,Khordha,2019,5.27726456678998E8,5.2976476974734545E8
21,387,Puri,2019,4.9109652249763715E8,2.820982384159921E8
21,388,Ganjam,2019,7.026396807277915E8,4.76887806913017E8
21,389,Gajapati,2019,2.652534802567172E8,7.728194615839234E7
21,390,Kandhamal,2019,4.0485211856329274E8,1.0295380717268004E8
21,391,Baudh,2019,1.8022579515601638E8,6.757914194510688E7
21,392,Subarnapur,2019,1.9133344092564726E8,9.160333384839432E7
21,393,Balangir,2019,5.236973669702896E8,2.697749377254413E8
21,394,Nuapada,2019,2.6336783976184514E8,1.1392583334935556E8
21,395,Kalahandi,2019,5.148024258953164E8,2.503487979185874E8
21,396,Rayagada,2019,3.234529841641889E8,1.3396594867603856E8
21,397,Nabarangapur,2019,4.2707276845320165E8,1.881831630973778E8
21,398,Koraput,2019,4.347767140747474E8,2.0335559888978893E8
21,399,Malkangiri,2019,3.348434387451248E8,9.43901387113034E7
22,400,Koriya,2019,4.606920386886182E8,1.587724480150792E8
22,401,Surguja,2019,1.817396279921009E9,6.598224218865224E8
22,402,Jashpur,2019,6.109881062741574E8,2.3264577221488822E8
22,403,Raigarh,2019,5.490654573015932E8,3.974987407126157E8
22,404,Korba,2019,5.310068972275353E8,2.935490035731839E8
22,405,Janjgir - Champa,2019,5.014457129892616E8,3.40242957634313E8
22,406,Bilaspur,2019,1.0377412151994448E9,5.735093863536259E8
22,407,Kabeerdham,2019,3.8215878636176085E8,1.6417359410240826E8
22,408,Rajnandgaon,2019,6.236620798482345E8,3.852609594385003E8
22,409,Durg,2019,9.757671721025698E8,8.200741122151691E8
22,410,Raipur,2019,1.1863243029822035E9,9.820637614089957E8
22,411,Mahasamund,2019,3.8918984394163215E8,2.3086511039002967E8
22,412,Dhamtari,2019,2.706111159937998E8,2.0522301259833482E8
22,413,Uttar Bastar Kanker,2019,5.198818424424175E8,2.0697739508976802E8
22,414,Bastar,2019,9.35234960221676E8,2.9932588283333945E8
22,415,Narayanpur,2019,1.385070896302964E8,2.9075843925253797E7
22,416,Dakshin Bastar Dantewada,2019,4.7577398812279797E8,1.076185088730237E8
22,417,Bijapur,2019,2.5811381221027115E8,5.2388682294442415E7
23,418,Sheopur,2019,2.547761056254059E8,1.0052092448891734E8
23,419,Morena,2019,4.7908260218515617E8,2.710774895864707E8
23,420,Bhind,2019,3.879705049456495E8,2.1508901208057362E8
23,421,Gwalior,2019,4.1403137408792895E8,3.207116390501641E8
23,422,Datia,2019,2.633204857165556E8,1.2519962966351128E8
23,423,Shivpuri,2019,7.760659940895221E8,2.518977221467832E8
23,424,Tikamgarh,2019,6.7265008656497E8,2.7024909320246965E8
23,425,Chhatarpur,2019,7.749395716099494E8,3.5825448412368655E8
23,426,Panna,2019,3.929924714794271E8,1.7691781466121998E8
23,427,Sagar,2019,8.0938273759969E8,3.6355600815632E8
23,428,Damoh,2019,4.4068268086321616E8,2.0423698775500304E8
23,429,Satna,2019,8.871595394288453E8,4.1124471753001827E8
23,430,Rewa,2019,1.0335815812370709E9,4.4443124641935384E8
23,431,Umaria,2019,3.6691138113368946E8,1.3301024040565E8
23,432,Neemuch,2019,3.82514871686106E8,1.8404052554098785E8
23,433,Mandsaur,2019,5.751367501019914E8,2.6637198600189593E8
23,434,Ratlam,2019,6.401485832105927E8,2.5944108590013936E8
23,435,Ujjain,2019,6.63274505747664E8,3.602685494933983E8
